rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
80,"spotify:track:5AK6QqM8aUXXTk6oY00ZRh","Yan Block, De La Rose, Hades66, Ñengo Flow","444 - Remix","Sonar LLC.",57,79,15,"50448"
81,"spotify:track:46YjJXVXWHlQ21odKktg5e","Tainy, Bad Bunny","MOJABI GHOST","NEON16, LLC",9,81,143,"50223"
82,"spotify:track:5DdLSEyKh8zgCrJq2hFj92","Yan Block, TORRRES","Yo sé","SONAR LLC.",41,75,60,"50143"
83,"spotify:track:0xCcicFveII7TRtrpF87C1","Explosión Cumbiera","El Teléfono","IBISA Producciones",21,77,29,"48976"
84,"spotify:track:0VKkyBKCXyR99navhVRqcP","Zion & Lennox","La player (Bandolera)","WEA Latina",6,85,125,"48733"
85,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",45,82,85,"48646"
86,"spotify:track:7koAf6aZgjO6TS7bipfPD0","Ovy On The Drums, Quevedo, Beéle","YO y TÚ","WEA Latina",4,74,42,"48192"
87,"spotify:track:1DrDfpOx4P4LMxFhtOmeyD","Plan B","Fanatica Sensual","Pina Records",56,87,88,"47987"
88,"spotify:track:3kPL8x7RFdMfH07VPaHUTI","Explosión Cumbiera","Entre El Cielo, Vos y Yo","IBISA Music",10,99,29,"47838"
89,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr.305 Records / Rimas Entertainment LLC.",3,93,79,"47720"
90,"spotify:track:3yJ8buQlPzQtHyCicOGDJ0","Alvaro Diaz","Reina Pepiada","Alvaro Diaz Mexico ICO",72,89,12,"47639"
91,"spotify:track:48Dyra3QzxrQ0yLFVjtCBU","Luis Vega, Jota Narbaja","Mi Momento Humilde","Luis Vega / VHR Music",79,114,7,"47586"
92,"spotify:track:2dd3G3ZqEcG2cNS1tp3oEk","Alleh, Yorghaki","capaz (merengueton)","La Ciudad",5,90,68,"47119"
93,"spotify:track:3ydweVPwq9PCEVJ8WwqT6u","Los Auténticos Decadentes","Loco (Tu Forma De Ser)","RCA Records Label",93,98,22,"47100"
